file_path,gender,age
Dataset\Adience_Dataset\Crop_Faces\425.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\426.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\427.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\428.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\429.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\430.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\431.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\432.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\433.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\434.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\435.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\436.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\437.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\438.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\439.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\440.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\441.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\442.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\443.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\444.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\445.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\446.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\447.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\448.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\449.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\450.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\451.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\452.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\453.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\455.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\456.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\457.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\458.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\459.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\460.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\461.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\463.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\464.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\465.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\466.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\468.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\469.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\470.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\471.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\472.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\473.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\474.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\475.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\477.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\478.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\479.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\480.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\481.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\482.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\483.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\484.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\485.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\486.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\487.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\488.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\489.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\490.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\491.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\492.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\494.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\495.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\496.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\497.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\499.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\500.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\501.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\502.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\503.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\504.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\505.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\507.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\508.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\509.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\511.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\512.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\513.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\516.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\518.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\519.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\520.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\521.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\522.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\523.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\524.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\528.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\531.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\534.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\535.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\537.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\539.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\540.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\541.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\542.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\543.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\544.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\545.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\546.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\547.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\550.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\551.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\553.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\554.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\555.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\556.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\557.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\558.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\560.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\562.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\564.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\565.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\566.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\567.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\568.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\570.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\571.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\572.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\573.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\575.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\576.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\578.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\579.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\580.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\581.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\582.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\583.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\584.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\586.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\587.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\588.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\589.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\590.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\591.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\594.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\595.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\596.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\597.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\598.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\600.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\601.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\603.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\604.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\605.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\606.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\607.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\608.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\609.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\610.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\611.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\612.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\613.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\614.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\616.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\617.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\619.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\620.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\621.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\622.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\623.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\624.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\625.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\626.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\627.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\628.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\630.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\631.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\632.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\633.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\634.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\635.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\636.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\637.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\638.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\639.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\640.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\642.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\643.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\644.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\645.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\646.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\647.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\648.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\649.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\650.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\651.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\653.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\654.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\655.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\656.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\659.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\661.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\662.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\664.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\665.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\666.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\667.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\668.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\670.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\671.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\672.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\673.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\675.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\676.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\678.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\679.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\680.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\681.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\684.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\685.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\686.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\687.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\688.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\689.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\690.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\691.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\692.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\693.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\694.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\695.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\696.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\697.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\698.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\699.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\700.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\702.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\703.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\704.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\705.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\706.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\707.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\708.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\709.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\710.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\711.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\712.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\716.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\717.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\718.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\719.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\720.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\721.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\722.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\723.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\724.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\726.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\727.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\728.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\729.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\731.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\732.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\733.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\734.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\735.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\736.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\737.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\738.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\739.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\740.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\743.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\744.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\745.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\746.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\747.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\748.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\750.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\751.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\752.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\753.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\754.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\755.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\756.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\758.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\759.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\761.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\762.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\763.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\765.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\766.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\767.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\768.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\770.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\771.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\772.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\776.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\779.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\780.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\782.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\783.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\784.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\785.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\787.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\788.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\790.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\793.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\794.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\795.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\796.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\797.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\798.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\799.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\800.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\801.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\803.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\806.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\807.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\808.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\809.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\810.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\811.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\812.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\813.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\814.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\815.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\817.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\821.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\822.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\823.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\824.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\826.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\827.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\829.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\830.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\831.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\832.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\834.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\835.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\836.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\837.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\839.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\840.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\841.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\842.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\843.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\844.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\845.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\846.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\847.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\848.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\850.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\852.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\853.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\855.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\856.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\858.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\859.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\860.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\861.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\862.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\864.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\865.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\866.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\867.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\868.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\869.jpg,f,"(4, 6)"
